Path;SteerAngle;Throttle;Brake;Speed;X_Position;Y_Position;Pitch;Yaw;Roll
E:\udacity\IMG\robocam_2017_06_03_19_53_37_395.jpg;-10.49047;0.3999433;0;0;148.1818;110.3665;1.202647;320.8937;359.9888
E:\udacity\IMG\robocam_2017_06_03_19_53_37_411.jpg;-10.49047;0.3999433;0;0;148.1818;110.3665;1.202647;320.8937;359.9888
E:\udacity\IMG\robocam_2017_06_03_19_53_37_428.jpg;-10.49047;0.3999433;0;0;148.1818;110.3665;1.202647;320.8937;359.9888
E:\udacity\IMG\robocam_2017_06_03_19_53_37_445.jpg;-10.49047;0.3999433;0;0;148.1818;110.3665;1.202647;320.8937;359.9888
E:\udacity\IMG\robocam_2017_06_03_19_53_37_461.jpg;-10.49047;0.3999433;0;0;148.1818;110.3665;1.202647;320.8937;359.9888
E:\udacity\IMG\robocam_2017_06_03_19_53_37_477.jpg;-10.49047;0.3999433;0;0;148.1818;110.3665;1.202647;320.8937;359.9888
E:\udacity\IMG\robocam_2017_06_03_19_53_37_494.jpg;-10.49047;0.3999433;0;0;148.1818;110.3665;1.202647;320.8937;359.9888
E:\udacity\IMG\robocam_2017_06_03_19_53_37_511.jpg;-10.49047;0.3999433;0;0;148.1818;110.3665;1.202647;320.8937;359.9888
E:\udacity\IMG\robocam_2017_06_03_19_53_37_528.jpg;-10.49047;0.3999433;0;0;148.1818;110.3665;1.202647;320.8937;359.9888
E:\udacity\IMG\robocam_2017_06_03_19_53_37_544.jpg;-10.49047;0.3999433;0;0;148.1818;110.3665;1.202647;320.8937;359.9888
E:\udacity\IMG\robocam_2017_06_03_19_53_37_561.jpg;-10.49047;0.3999433;0;0;148.1818;110.3665;1.202647;320.8937;359.9888
E:\udacity\IMG\robocam_2017_06_03_19_53_37_578.jpg;-10.49047;0.3999433;0;0;148.1818;110.3665;1.202647;320.8937;359.9888
E:\udacity\IMG\robocam_2017_06_03_19_53_37_594.jpg;-10.49047;0.3999433;0;0;148.1818;110.3665;1.202647;320.8937;359.9888
E:\udacity\IMG\robocam_2017_06_03_19_53_37_611.jpg;-10.49047;0.3999433;0;0;148.1818;110.3665;1.202647;320.8937;359.9888
E:\udacity\IMG\robocam_2017_06_03_19_53_37_628.jpg;-10.49047;0.3999433;0;0;148.1818;110.3665;1.202647;320.8937;359.9888
E:\udacity\IMG\robocam_2017_06_03_19_53_37_644.jpg;-10.49047;0.3999433;0;0;148.1818;110.3665;1.202647;320.8937;359.9888
E:\udacity\IMG\robocam_2017_06_03_19_53_37_661.jpg;-10.49047;0.3999433;0;0;148.1818;110.3665;1.202647;320.8937;359.9888
E:\udacity\IMG\robocam_2017_06_03_19_53_37_678.jpg;-10.49047;0.3999433;0;0;148.1818;110.3665;1.202647;320.8937;359.9888
E:\udacity\IMG\robocam_2017_06_03_19_53_37_695.jpg;-10.49047;0.3999433;0;0;148.1818;110.3665;1.202647;320.8937;359.9888
E:\udacity\IMG\robocam_2017_06_03_19_53_37_711.jpg;-10.49047;0.3999433;0;0;148.1818;110.3665;1.202647;320.8937;359.9888
E:\udacity\IMG\robocam_2017_06_03_19_53_37_728.jpg;-10.49047;0.3999433;0;0;148.1818;110.3665;1.202647;320.8937;359.9888
E:\udacity\IMG\robocam_2017_06_03_19_53_37_745.jpg;-10.49047;0.3999433;0;0;148.1818;110.3665;1.202647;320.8937;359.9888
E:\udacity\IMG\robocam_2017_06_03_19_53_37_761.jpg;-10.49047;0.3999433;0;0;148.1818;110.3665;1.202647;320.8937;359.9888
E:\udacity\IMG\robocam_2017_06_03_19_53_37_778.jpg;-10.49047;0.3999433;0;0;148.1818;110.3665;1.202647;320.8937;359.9888
E:\udacity\IMG\robocam_2017_06_03_19_53_37_795.jpg;-10.49047;0.3999433;0;0;148.1818;110.3665;1.202647;320.8937;359.9888
E:\udacity\IMG\robocam_2017_06_03_19_53_37_812.jpg;-10.49047;0.3999433;0;0;148.1818;110.3665;1.202647;320.8937;359.9888
E:\udacity\IMG\robocam_2017_06_03_19_53_37_828.jpg;-10.49047;0.3999433;0;0;148.1818;110.3665;1.202647;320.8937;359.9888
E:\udacity\IMG\robocam_2017_06_03_19_53_37_844.jpg;-10.49047;0.3999433;0;0;148.1818;110.3665;1.202647;320.8937;359.9888
E:\udacity\IMG\robocam_2017_06_03_19_53_37_861.jpg;-10.49047;0.3999433;0;0;148.1818;110.3665;1.202647;320.8937;359.9888
E:\udacity\IMG\robocam_2017_06_03_19_53_37_878.jpg;-10.49047;0.3999433;0;0;148.1818;110.3665;1.202647;320.8937;359.9888
E:\udacity\IMG\robocam_2017_06_03_19_53_37_894.jpg;-10.49047;0.3999433;0;0;148.1818;110.3665;1.202647;320.8937;359.9888
E:\udacity\IMG\robocam_2017_06_03_19_53_37_911.jpg;-10.49047;0.3999433;0;0;148.1818;110.3665;1.202647;320.8937;359.9888
E:\udacity\IMG\robocam_2017_06_03_19_53_37_928.jpg;-10.49047;0.3999433;0;0;148.1818;110.3665;1.202647;320.8937;359.9888
E:\udacity\IMG\robocam_2017_06_03_19_53_37_945.jpg;-10.49047;0.3999433;0;0;148.1818;110.3665;1.202647;320.8937;359.9888
E:\udacity\IMG\robocam_2017_06_03_19_53_37_961.jpg;-10.49047;0.3999433;0;0;148.1818;110.3665;1.202647;320.8937;359.9888
E:\udacity\IMG\robocam_2017_06_03_19_53_37_978.jpg;-10.49047;0.3999433;0;0;148.1818;110.3665;1.202647;320.8937;359.9888
E:\udacity\IMG\robocam_2017_06_03_19_53_37_995.jpg;-10.49047;0.3999433;0;0;148.1818;110.3665;1.202647;320.8937;359.9888
E:\udacity\IMG\robocam_2017_06_03_19_53_38_011.jpg;-10.49047;0.3999433;0;0;148.1818;110.3665;1.202647;320.8937;359.9888
E:\udacity\IMG\robocam_2017_06_03_19_53_38_028.jpg;-10.49047;0.3999433;0;0;148.1818;110.3665;1.202647;320.8937;359.9888
E:\udacity\IMG\robocam_2017_06_03_19_53_38_044.jpg;-10.49047;0.3999433;0;0;148.1818;110.3665;1.202647;320.8937;359.9888
E:\udacity\IMG\robocam_2017_06_03_19_53_38_061.jpg;-10.49047;0.3999433;0;0;148.1818;110.3665;1.202647;320.8937;359.9888
E:\udacity\IMG\robocam_2017_06_03_19_53_38_078.jpg;-10.49047;0.3999433;0;0;148.1818;110.3665;1.202647;320.8937;359.9888
E:\udacity\IMG\robocam_2017_06_03_19_53_38_094.jpg;-10.49047;0.3999433;0;0;148.1818;110.3665;1.202647;320.8937;359.9888
E:\udacity\IMG\robocam_2017_06_03_19_53_38_111.jpg;-10.49047;0.3999433;0;0;148.1818;110.3665;1.202647;320.8937;359.9888
E:\udacity\IMG\robocam_2017_06_03_19_53_38_128.jpg;-10.49047;0.3999433;0;0;148.1818;110.3665;1.202647;320.8937;359.9888
E:\udacity\IMG\robocam_2017_06_03_19_53_38_145.jpg;-10.49047;0.3999433;0;0;148.1818;110.3665;1.202647;320.8937;359.9888
E:\udacity\IMG\robocam_2017_06_03_19_53_38_161.jpg;-10.49047;0.3999433;0;0;148.1818;110.3665;1.202647;320.8937;359.9888
E:\udacity\IMG\robocam_2017_06_03_19_53_38_178.jpg;-10.49047;0.3999433;0;0;148.1818;110.3665;1.202647;320.8937;359.9888
E:\udacity\IMG\robocam_2017_06_03_19_53_38_195.jpg;-10.49047;0.3999433;0;0;148.1818;110.3665;1.202647;320.8937;359.9888
E:\udacity\IMG\robocam_2017_06_03_19_53_38_211.jpg;-10.49047;0.3999433;0;0;148.1818;110.3665;1.202647;320.8937;359.9888
E:\udacity\IMG\robocam_2017_06_03_19_53_38_228.jpg;-10.49047;0.3999433;0;0;148.1818;110.3665;1.202647;320.8937;359.9888
E:\udacity\IMG\robocam_2017_06_03_19_53_38_245.jpg;-10.49047;0.3999433;0;0;148.1818;110.3665;1.202647;320.8937;359.9888
E:\udacity\IMG\robocam_2017_06_03_19_53_38_261.jpg;-10.49047;0.3999433;0;0;148.1818;110.3665;1.202647;320.8937;359.9888
E:\udacity\IMG\robocam_2017_06_03_19_53_38_278.jpg;-10.49047;0.3999433;0;0;148.1818;110.3665;1.202647;320.8937;359.9888
E:\udacity\IMG\robocam_2017_06_03_19_53_38_295.jpg;-10.49047;0.3999433;0;0;148.1818;110.3665;1.202647;320.8937;359.9888
E:\udacity\IMG\robocam_2017_06_03_19_53_38_312.jpg;-10.49047;0.3999433;0;0;148.1818;110.3665;1.202647;320.8937;359.9888
E:\udacity\IMG\robocam_2017_06_03_19_53_38_328.jpg;-10.49047;0.3999433;0;0;148.1818;110.3665;1.202647;320.8937;359.9888
E:\udacity\IMG\robocam_2017_06_03_19_53_38_346.jpg;-10.49047;0.3999433;0;0;148.1818;110.3665;1.202647;320.8937;359.9888
E:\udacity\IMG\robocam_2017_06_03_19_53_38_362.jpg;-10.49047;0.3999433;0;0;148.1818;110.3665;1.202647;320.8937;359.9888
E:\udacity\IMG\robocam_2017_06_03_19_53_38_378.jpg;-10.49047;0.3999433;0;0;148.1818;110.3665;1.202647;320.8937;359.9888
E:\udacity\IMG\robocam_2017_06_03_19_53_38_395.jpg;-10.49047;0.3999433;0;0;148.1818;110.3665;1.202647;320.8937;359.9888
E:\udacity\IMG\robocam_2017_06_03_19_53_38_412.jpg;-10.49047;0.3999433;0;0;148.1818;110.3665;1.202647;320.8937;359.9888
E:\udacity\IMG\robocam_2017_06_03_19_53_38_428.jpg;-10.49047;0.3999433;0;0;148.1818;110.3665;1.202647;320.8937;359.9888
E:\udacity\IMG\robocam_2017_06_03_19_53_38_445.jpg;-10.49047;0.3999433;0;0;148.1818;110.3665;1.202647;320.8937;359.9888
E:\udacity\IMG\robocam_2017_06_03_19_53_38_462.jpg;-10.49047;0.3999433;0;0;148.1818;110.3665;1.202647;320.8937;359.9888
E:\udacity\IMG\robocam_2017_06_03_19_53_38_478.jpg;-10.49047;0.3999433;0;0;148.1818;110.3665;1.202647;320.8937;359.9888
E:\udacity\IMG\robocam_2017_06_03_19_53_38_495.jpg;-10.49047;0.3999433;0;0;148.1818;110.3665;1.202647;320.8937;359.9888
E:\udacity\IMG\robocam_2017_06_03_19_53_38_512.jpg;-10.49047;0.3999433;0;0;148.1818;110.3665;1.202647;320.8937;359.9888
E:\udacity\IMG\robocam_2017_06_03_19_53_38_529.jpg;-10.49047;0.3999433;0;0;148.1818;110.3665;1.202647;320.8937;359.9888
E:\udacity\IMG\robocam_2017_06_03_19_53_38_545.jpg;-10.49047;0.3999433;0;0;148.1818;110.3665;1.202647;320.8937;359.9888
E:\udacity\IMG\robocam_2017_06_03_19_53_38_562.jpg;-10.49047;0.3999433;0;0;148.1818;110.3665;1.202647;320.8937;359.9888
E:\udacity\IMG\robocam_2017_06_03_19_53_38_578.jpg;-10.49047;0.3999433;0;0;148.1818;110.3665;1.202647;320.8937;359.9888
E:\udacity\IMG\robocam_2017_06_03_19_53_38_595.jpg;-10.49047;0.3999433;0;0;148.1818;110.3665;1.202647;320.8937;359.9888
E:\udacity\IMG\robocam_2017_06_03_19_53_38_612.jpg;-10.49047;0.3999433;0;0;148.1818;110.3665;1.202647;320.8937;359.9888
E:\udacity\IMG\robocam_2017_06_03_19_53_38_628.jpg;-10.49047;0.3999433;0;0;148.1818;110.3665;1.202647;320.8937;359.9888
E:\udacity\IMG\robocam_2017_06_03_19_53_38_645.jpg;-10.49047;0.3999433;0;0;148.1818;110.3665;1.202647;320.8937;359.9888
E:\udacity\IMG\robocam_2017_06_03_19_53_38_661.jpg;-10.49047;0.3999433;0;0;148.1818;110.3665;1.202647;320.8937;359.9888
E:\udacity\IMG\robocam_2017_06_03_19_53_38_678.jpg;-10.49047;0.3999433;0;0;148.1818;110.3665;1.202647;320.8937;359.9888
E:\udacity\IMG\robocam_2017_06_03_19_53_38_695.jpg;-10.49047;0.3999433;0;0;148.1818;110.3665;1.202647;320.8937;359.9888
E:\udacity\IMG\robocam_2017_06_03_19_53_38_712.jpg;-10.49047;0.3999433;0;0;148.1818;110.3665;1.202647;320.8937;359.9888
E:\udacity\IMG\robocam_2017_06_03_19_53_38_728.jpg;-10.49047;0.3999433;0;0;148.1818;110.3665;1.202647;320.8937;359.9888
E:\udacity\IMG\robocam_2017_06_03_19_53_38_745.jpg;-10.49047;0.3999433;0;0;148.1818;110.3665;1.202647;320.8937;359.9888
E:\udacity\IMG\robocam_2017_06_03_19_53_38_762.jpg;-10.49047;0.3999433;0;0;148.1818;110.3665;1.202647;320.8937;359.9888
E:\udacity\IMG\robocam_2017_06_03_19_53_38_778.jpg;-10.49047;0.3999433;0;0;148.1818;110.3665;1.202647;320.8937;359.9888
E:\udacity\IMG\robocam_2017_06_03_19_53_38_795.jpg;-10.49047;0.3999433;0;0;148.1818;110.3665;1.202647;320.8937;359.9888
E:\udacity\IMG\robocam_2017_06_03_19_53_38_812.jpg;-10.49047;0.3999433;0;0;148.1818;110.3665;1.202647;320.8937;359.9888
E:\udacity\IMG\robocam_2017_06_03_19_53_38_828.jpg;-10.49047;0.3999433;0;0;148.1818;110.3665;1.202647;320.8937;359.9888
E:\udacity\IMG\robocam_2017_06_03_19_53_38_845.jpg;-10.49047;0.3999433;0;0;148.1818;110.3665;1.202647;320.8937;359.9888
E:\udacity\IMG\robocam_2017_06_03_19_53_38_862.jpg;-10.49047;0.3999433;0;0;148.1818;110.3665;1.202647;320.8937;359.9888
E:\udacity\IMG\robocam_2017_06_03_19_53_38_878.jpg;-10.49047;0.3999433;0;0;148.1818;110.3665;1.202647;320.8937;359.9888
E:\udacity\IMG\robocam_2017_06_03_19_53_38_895.jpg;-10.49047;0.3999433;0;0;148.1818;110.3665;1.202647;320.8937;359.9888
E:\udacity\IMG\robocam_2017_06_03_19_53_38_912.jpg;-10.49047;0.3999433;0;0;148.1818;110.3665;1.202647;320.8937;359.9888
E:\udacity\IMG\robocam_2017_06_03_19_53_38_929.jpg;-10.49047;0.3999433;0;0;148.1818;110.3665;1.202647;320.8937;359.9888
E:\udacity\IMG\robocam_2017_06_03_19_53_38_945.jpg;-10.49047;0.3999433;0;0;148.1818;110.3665;1.202647;320.8937;359.9888
E:\udacity\IMG\robocam_2017_06_03_19_53_38_961.jpg;-10.49047;0.3999433;0;0;148.1818;110.3665;1.202647;320.8937;359.9888
E:\udacity\IMG\robocam_2017_06_03_19_53_38_978.jpg;-10.49047;0.3999433;0;0;148.1818;110.3665;1.202647;320.8937;359.9888
E:\udacity\IMG\robocam_2017_06_03_19_53_38_995.jpg;-10.49047;0.3999433;0;0;148.1818;110.3665;1.202647;320.8937;359.9888
E:\udacity\IMG\robocam_2017_06_03_19_53_39_012.jpg;-10.49047;0.3999433;0;0;148.1818;110.3665;1.202647;320.8937;359.9888
E:\udacity\IMG\robocam_2017_06_03_19_53_39_029.jpg;-10.49047;0.3999433;0;0;148.1818;110.3665;1.202647;320.8937;359.9888
E:\udacity\IMG\robocam_2017_06_03_19_53_39_045.jpg;-10.49047;0.3999433;0;0;148.1818;110.3665;1.202647;320.8937;359.9888
E:\udacity\IMG\robocam_2017_06_03_19_53_39_062.jpg;-10.49047;0.3999433;0;0;148.1818;110.3665;1.202647;320.8937;359.9888
E:\udacity\IMG\robocam_2017_06_03_19_53_39_078.jpg;-10.49047;0.3999433;0;0;148.1818;110.3665;1.202647;320.8937;359.9888
E:\udacity\IMG\robocam_2017_06_03_19_53_39_095.jpg;-10.49047;0.3999433;0;0;148.1818;110.3665;1.202647;320.8937;359.9888
E:\udacity\IMG\robocam_2017_06_03_19_53_39_112.jpg;-10.49047;0.3999433;0;0;148.1818;110.3665;1.202647;320.8937;359.9888
E:\udacity\IMG\robocam_2017_06_03_19_53_39_128.jpg;-10.49047;0.3999433;0;0;148.1818;110.3665;1.202647;320.8937;359.9888
E:\udacity\IMG\robocam_2017_06_03_19_53_39_145.jpg;-10.49047;0.3999433;0;0;148.1818;110.3665;1.202647;320.8937;359.9888
E:\udacity\IMG\robocam_2017_06_03_19_53_39_162.jpg;-10.49047;0.3999433;0;0;148.1818;110.3665;1.202647;320.8937;359.9888
E:\udacity\IMG\robocam_2017_06_03_19_53_39_178.jpg;-10.49047;0.3999433;0;0;148.1818;110.3665;1.202647;320.8937;359.9888
E:\udacity\IMG\robocam_2017_06_03_19_53_39_195.jpg;-10.49047;0.3999433;0;0;148.1818;110.3665;1.202647;320.8937;359.9888
E:\udacity\IMG\robocam_2017_06_03_19_53_39_212.jpg;-10.49047;0.3999433;0;0;148.1818;110.3665;1.202647;320.8937;359.9888
E:\udacity\IMG\robocam_2017_06_03_19_53_39_228.jpg;-10.49047;0.3999433;0;0;148.1818;110.3665;1.202647;320.8937;359.9888
E:\udacity\IMG\robocam_2017_06_03_19_53_39_245.jpg;-10.49047;0.3999433;0;0;148.1818;110.3665;1.202647;320.8937;359.9888
E:\udacity\IMG\robocam_2017_06_03_19_53_39_262.jpg;-10.49047;0.3999433;0;0;148.1818;110.3665;1.202647;320.8937;359.9888
E:\udacity\IMG\robocam_2017_06_03_19_53_39_278.jpg;-10.49047;0.3999433;0;0;148.1818;110.3665;1.202647;320.8937;359.9888
E:\udacity\IMG\robocam_2017_06_03_19_53_39_295.jpg;-10.49047;0.3999433;0;0;148.1818;110.3665;1.202647;320.8937;359.9888
E:\udacity\IMG\robocam_2017_06_03_19_53_39_312.jpg;-10.49047;0.3999433;0;0;148.1818;110.3665;1.202647;320.8937;359.9888
E:\udacity\IMG\robocam_2017_06_03_19_53_39_328.jpg;-10.49047;0.3999433;0;0;148.1818;110.3665;1.202647;320.8937;359.9888
E:\udacity\IMG\robocam_2017_06_03_19_53_39_345.jpg;-10.49047;0.3999433;0;0;148.1818;110.3665;1.202647;320.8937;359.9888
E:\udacity\IMG\robocam_2017_06_03_19_53_39_362.jpg;-10.49047;0.3999433;0;0;148.1818;110.3665;1.202647;320.8937;359.9888
E:\udacity\IMG\robocam_2017_06_03_19_53_39_378.jpg;-10.49047;0.3999433;0;0;148.1818;110.3665;1.202647;320.8937;359.9888
E:\udacity\IMG\robocam_2017_06_03_19_53_39_395.jpg;-10.49047;0.3999433;0;0;148.1818;110.3665;1.202647;320.8937;359.9888
E:\udacity\IMG\robocam_2017_06_03_19_53_39_412.jpg;-10.49047;0.3999433;0;0;148.1818;110.3665;1.202647;320.8937;359.9888
E:\udacity\IMG\robocam_2017_06_03_19_53_39_429.jpg;-10.49047;0.3999433;0;0;148.1818;110.3665;1.202647;320.8937;359.9888
E:\udacity\IMG\robocam_2017_06_03_19_53_39_445.jpg;-10.49047;0.3999433;0;0;148.1818;110.3665;1.202647;320.8937;359.9888
E:\udacity\IMG\robocam_2017_06_03_19_53_39_462.jpg;-10.49047;0.3999433;0;0;148.1818;110.3665;1.202647;320.8937;359.9888
E:\udacity\IMG\robocam_2017_06_03_19_53_39_478.jpg;-10.49047;0.3999433;0;0;148.1818;110.3665;1.202647;320.8937;359.9888
E:\udacity\IMG\robocam_2017_06_03_19_53_39_495.jpg;-10.49047;0.3999433;0;0;148.1818;110.3665;1.202647;320.8937;359.9888
E:\udacity\IMG\robocam_2017_06_03_19_53_39_512.jpg;-10.49047;0.3999433;0;0;148.1818;110.3665;1.202647;320.8937;359.9888
E:\udacity\IMG\robocam_2017_06_03_19_53_39_529.jpg;-10.49047;0.3999433;0;0;148.1818;110.3665;1.202647;320.8937;359.9888
E:\udacity\IMG\robocam_2017_06_03_19_53_39_545.jpg;-10.49047;0.3999433;0;0;148.1818;110.3665;1.202647;320.8937;359.9888
E:\udacity\IMG\robocam_2017_06_03_19_53_39_562.jpg;-10.49047;0.3999433;0;0;148.1818;110.3665;1.202647;320.8937;359.9888
E:\udacity\IMG\robocam_2017_06_03_19_53_39_578.jpg;-10.49047;0.3999433;0;0;148.1818;110.3665;1.202647;320.8937;359.9888
E:\udacity\IMG\robocam_2017_06_03_19_53_39_595.jpg;-10.49047;0.3999433;0;0;148.1818;110.3665;1.202647;320.8937;359.9888
E:\udacity\IMG\robocam_2017_06_03_19_53_39_612.jpg;-10.49047;0.3999433;0;0;148.1818;110.3665;1.202647;320.8937;359.9888
E:\udacity\IMG\robocam_2017_06_03_19_53_39_628.jpg;-10.49047;0.3999433;0;0;148.1818;110.3665;1.202647;320.8937;359.9888
E:\udacity\IMG\robocam_2017_06_03_19_53_39_645.jpg;-10.49047;0.3999433;0;0;148.1818;110.3665;1.202647;320.8937;359.9888
E:\udacity\IMG\robocam_2017_06_03_19_53_39_662.jpg;-10.49047;0.3999433;0;0;148.1818;110.3665;1.202647;320.8937;359.9888
E:\udacity\IMG\robocam_2017_06_03_19_53_39_678.jpg;-10.49047;0.3999433;0;0;148.1818;110.3665;1.202647;320.8937;359.9888
E:\udacity\IMG\robocam_2017_06_03_19_53_39_695.jpg;-10.49047;0.3999433;0;0;148.1818;110.3665;1.202647;320.8937;359.9888
E:\udacity\IMG\robocam_2017_06_03_19_53_39_712.jpg;-10.49047;0.3999433;0;0;148.1818;110.3665;1.202647;320.8937;359.9888
E:\udacity\IMG\robocam_2017_06_03_19_53_39_729.jpg;-10.49047;0.3999433;0;0;148.1818;110.3665;1.202647;320.8937;359.9888
E:\udacity\IMG\robocam_2017_06_03_19_53_39_745.jpg;-10.49047;0.3999433;0;0;148.1818;110.3665;1.202647;320.8937;359.9888
E:\udacity\IMG\robocam_2017_06_03_19_53_39_762.jpg;-10.49047;0.3999433;0;0;148.1818;110.3665;1.202647;320.8937;359.9888
E:\udacity\IMG\robocam_2017_06_03_19_53_39_779.jpg;-10.49047;0.3999433;0;0;148.1818;110.3665;1.202647;320.8937;359.9888
E:\udacity\IMG\robocam_2017_06_03_19_53_39_796.jpg;-10.49047;0.3999433;0;0;148.1818;110.3665;1.202647;320.8937;359.9888
E:\udacity\IMG\robocam_2017_06_03_19_53_39_812.jpg;-10.49047;0.3999433;0;0;148.1818;110.3665;1.202647;320.8937;359.9888
E:\udacity\IMG\robocam_2017_06_03_19_53_39_828.jpg;-10.49047;0.3999433;0;0;148.1818;110.3665;1.202647;320.8937;359.9888
E:\udacity\IMG\robocam_2017_06_03_19_53_39_845.jpg;-10.49047;0.3999433;0;0;148.1818;110.3665;1.202647;320.8937;359.9888
E:\udacity\IMG\robocam_2017_06_03_19_53_39_862.jpg;-10.49047;0.3999433;0;0;148.1818;110.3665;1.202647;320.8937;359.9888
E:\udacity\IMG\robocam_2017_06_03_19_53_39_879.jpg;-10.49047;0.3999433;0;0;148.1818;110.3665;1.202647;320.8937;359.9888
E:\udacity\IMG\robocam_2017_06_03_19_53_39_895.jpg;-10.49047;0.3999433;0;0;148.1818;110.3665;1.202647;320.8937;359.9888
E:\udacity\IMG\robocam_2017_06_03_19_53_39_912.jpg;-10.49047;0.3999433;0;0;148.1818;110.3665;1.202647;320.8937;359.9888
E:\udacity\IMG\robocam_2017_06_03_19_53_39_929.jpg;-10.49047;0.3999433;0;0;148.1818;110.3665;1.202647;320.8937;359.9888
E:\udacity\IMG\robocam_2017_06_03_19_53_39_945.jpg;-10.49047;0.3999433;0;0;148.1818;110.3665;1.202647;320.8937;359.9888
E:\udacity\IMG\robocam_2017_06_03_19_53_39_962.jpg;-10.49047;0.3999433;0;0;148.1818;110.3665;1.202647;320.8937;359.9888
E:\udacity\IMG\robocam_2017_06_03_19_53_39_978.jpg;-10.49047;0.3999433;0;0;148.1818;110.3665;1.202647;320.8937;359.9888
E:\udacity\IMG\robocam_2017_06_03_19_53_39_996.jpg;-10.49047;0.3999433;0;0;148.1818;110.3665;1.202647;320.8937;359.9888
E:\udacity\IMG\robocam_2017_06_03_19_53_40_012.jpg;-10.49047;0.3999433;0;0;148.1818;110.3665;1.202647;320.8937;359.9888
E:\udacity\IMG\robocam_2017_06_03_19_53_40_029.jpg;-10.49047;0.3999433;0;0;148.1818;110.3665;1.202647;320.8937;359.9888
E:\udacity\IMG\robocam_2017_06_03_19_53_40_045.jpg;-10.49047;0.3999433;0;0;148.1818;110.3665;1.202647;320.8937;359.9888
E:\udacity\IMG\robocam_2017_06_03_19_53_40_062.jpg;-10.49047;0.3999433;0;0;148.1818;110.3665;1.202647;320.8937;359.9888
E:\udacity\IMG\robocam_2017_06_03_19_53_40_079.jpg;-10.49047;0.3999433;0;0;148.1818;110.3665;1.202647;320.8937;359.9888
E:\udacity\IMG\robocam_2017_06_03_19_53_40_095.jpg;-10.49047;0.3999433;0;0;148.1818;110.3665;1.202647;320.8937;359.9888
E:\udacity\IMG\robocam_2017_06_03_19_53_40_112.jpg;-10.49047;0.3999433;0;0;148.1818;110.3665;1.202647;320.8937;359.9888
E:\udacity\IMG\robocam_2017_06_03_19_53_40_129.jpg;-10.49047;0.3999433;0;0;148.1818;110.3665;1.202647;320.8937;359.9888
E:\udacity\IMG\robocam_2017_06_03_19_53_40_146.jpg;-10.49047;0.3999433;0;0;148.1818;110.3665;1.202647;320.8937;359.9888
E:\udacity\IMG\robocam_2017_06_03_19_53_40_162.jpg;-10.49047;0.3999433;0;0;148.1818;110.3665;1.202647;320.8937;359.9888
E:\udacity\IMG\robocam_2017_06_03_19_53_40_179.jpg;-10.49047;0.3999433;0;0;148.1818;110.3665;1.202647;320.8937;359.9888
E:\udacity\IMG\robocam_2017_06_03_19_53_40_195.jpg;-10.49047;0.3999433;0;0;148.1818;110.3665;1.202647;320.8937;359.9888
E:\udacity\IMG\robocam_2017_06_03_19_53_40_212.jpg;-10.49047;0.3999433;0;0;148.1818;110.3665;1.202647;320.8937;359.9888
E:\udacity\IMG\robocam_2017_06_03_19_53_40_229.jpg;-10.49047;0.3999433;0;0;148.1818;110.3665;1.202647;320.8937;359.9888
E:\udacity\IMG\robocam_2017_06_03_19_53_40_245.jpg;-10.49047;0.3999433;0;0;148.1818;110.3665;1.202647;320.8937;359.9888
E:\udacity\IMG\robocam_2017_06_03_19_53_40_262.jpg;-10.49047;0.3999433;0;0;148.1818;110.3665;1.202647;320.8937;359.9888
E:\udacity\IMG\robocam_2017_06_03_19_53_40_279.jpg;-10.49047;0.3999433;0;0;148.1818;110.3665;1.202647;320.8937;359.9888
E:\udacity\IMG\robocam_2017_06_03_19_53_40_295.jpg;-10.49047;0.3999433;0;0;148.1818;110.3665;1.202647;320.8937;359.9888
E:\udacity\IMG\robocam_2017_06_03_19_53_40_312.jpg;-10.49047;0.3999433;0;0;148.1818;110.3665;1.202647;320.8937;359.9888
E:\udacity\IMG\robocam_2017_06_03_19_53_40_329.jpg;-10.49047;0.3999433;0;0;148.1818;110.3665;1.202647;320.8937;359.9888
E:\udacity\IMG\robocam_2017_06_03_19_53_40_345.jpg;-10.49047;0.3999433;0;0;148.1818;110.3665;1.202647;320.8937;359.9888
E:\udacity\IMG\robocam_2017_06_03_19_53_40_362.jpg;-10.49047;0.3999433;0;0;148.1818;110.3665;1.202647;320.8937;359.9888
E:\udacity\IMG\robocam_2017_06_03_19_53_40_379.jpg;-10.49047;0.3999433;0;0;148.1818;110.3665;1.202647;320.8937;359.9888
E:\udacity\IMG\robocam_2017_06_03_19_53_40_396.jpg;-10.49047;0.3999433;0;0;148.1818;110.3665;1.202647;320.8937;359.9888
E:\udacity\IMG\robocam_2017_06_03_19_53_40_412.jpg;-10.49047;0.3999433;0;0;148.1818;110.3665;1.202647;320.8937;359.9888
E:\udacity\IMG\robocam_2017_06_03_19_53_40_429.jpg;-10.49047;0.3999433;0;0;148.1818;110.3665;1.202647;320.8937;359.9888
E:\udacity\IMG\robocam_2017_06_03_19_53_40_445.jpg;-10.49047;0.3999433;0;0;148.1818;110.3665;1.202647;320.8937;359.9888
E:\udacity\IMG\robocam_2017_06_03_19_53_40_462.jpg;-10.49047;0.3999433;0;0;148.1818;110.3665;1.202647;320.8937;359.9888
E:\udacity\IMG\robocam_2017_06_03_19_53_40_479.jpg;-10.49047;0.3999433;0;0;148.1818;110.3665;1.202647;320.8937;359.9888
